Values,Timestamp,ma_1000,ma_5000
44,26/6/2024 18:07,50.048,65.8366
43,26/6/2024 18:08,50.101,65.8432
43,26/6/2024 18:08,50.155,65.85
43,26/6/2024 18:08,50.209,65.8568
43,26/6/2024 18:08,50.263,65.8636
43,26/6/2024 18:08,50.317,65.8704
43,26/6/2024 18:09,50.371,65.8772
43,26/6/2024 18:09,50.425,65.884
43,26/6/2024 18:09,50.479,65.8908
43,26/6/2024 18:09,50.532,65.8976
43,26/6/2024 18:10,50.585,65.9044
43,26/6/2024 18:10,50.638,65.9112
43,26/6/2024 18:10,50.691,65.918
43,26/6/2024 18:11,50.744,65.9248
43,26/6/2024 18:11,50.797,65.9316
43,26/6/2024 18:11,50.85,65.9384
43,26/6/2024 18:11,50.903,65.945
43,26/6/2024 18:11,50.956,65.9516
43,26/6/2024 18:12,51.009,65.9582
43,26/6/2024 18:12,51.062,65.9648
43,26/6/2024 18:12,51.115,65.9714
43,26/6/2024 18:13,51.168,65.978
43,26/6/2024 18:13,51.221,65.9846
43,26/6/2024 18:13,51.274,65.9912
43,26/6/2024 18:13,51.327,65.9978
42,26/6/2024 18:14,51.38,66.0044
43,26/6/2024 18:14,51.434,66.0112
43,26/6/2024 18:14,51.487,66.0178
43,26/6/2024 18:14,51.54,66.0244
43,26/6/2024 18:14,51.593,66.031
42,26/6/2024 18:15,51.646,66.0376
42,26/6/2024 18:15,51.7,66.0444
42,26/6/2024 18:16,51.754,66.051
42,26/6/2024 18:16,51.808,66.0576
42,26/6/2024 18:16,51.862,66.0642
42,26/6/2024 18:16,51.915,66.0708
42,26/6/2024 18:16,51.968,66.0774
42,26/6/2024 18:17,52.021,66.084
42,26/6/2024 18:17,52.074,66.0906
42,26/6/2024 18:17,52.127,66.0972
42,26/6/2024 18:18,52.18,66.1038
42,26/6/2024 18:18,52.233,66.1104
42,26/6/2024 18:18,52.286,66.117
42,26/6/2024 18:19,52.339,66.1238
42,26/6/2024 18:19,52.392,66.1306
42,26/6/2024 18:19,52.445,66.1372
42,26/6/2024 18:19,52.498,66.1438
42,26/6/2024 18:19,52.551,66.1504
42,26/6/2024 18:20,52.604,66.157
42,26/6/2024 18:20,52.657,66.1636
42,26/6/2024 18:20,52.71,66.1702
42,26/6/2024 18:20,52.763,66.1768
42,26/6/2024 18:21,52.816,66.1834
42,26/6/2024 18:21,52.869,66.1898
42,26/6/2024 18:21,52.922,66.1962
42,26/6/2024 18:22,52.974,66.2026
42,26/6/2024 18:22,53.026,66.209
42,26/6/2024 18:22,53.078,66.2154
42,26/6/2024 18:22,53.13,66.2218
42,26/6/2024 18:22,53.182,66.2282
42,26/6/2024 18:23,53.234,66.2346
42,26/6/2024 18:23,53.286,66.241
42,26/6/2024 18:23,53.338,66.2474
42,26/6/2024 18:23,53.39,66.2538
42,26/6/2024 18:24,53.442,66.2602
42,26/6/2024 18:24,53.494,66.2666
41,26/6/2024 18:25,53.546,66.273
41,26/6/2024 18:25,53.599,66.2796
41,26/6/2024 18:25,53.652,66.2862
41,26/6/2024 18:25,53.705,66.2928
41,26/6/2024 18:25,53.758,66.2994
41,26/6/2024 18:26,53.811,66.306
41,26/6/2024 18:26,53.864,66.3126
41,26/6/2024 18:26,53.917,66.3192
41,26/6/2024 18:27,53.97,66.3256
41,26/6/2024 18:27,54.023,66.332
41,26/6/2024 18:27,54.076,66.3384
41,26/6/2024 18:27,54.129,66.3448
41,26/6/2024 18:28,54.182,66.3512
41,26/6/2024 18:28,54.235,66.3576
41,26/6/2024 18:28,54.288,66.364
41,26/6/2024 18:28,54.341,66.3704
41,26/6/2024 18:28,54.394,66.3768
41,26/6/2024 18:29,54.447,66.3832
41,26/6/2024 18:29,54.5,66.3896
41,26/6/2024 18:29,54.553,66.396
41,26/6/2024 18:30,54.606,66.4024
41,26/6/2024 18:30,54.658,66.4088
41,26/6/2024 18:30,54.71,66.4152
41,26/6/2024 18:30,54.762,66.4214
41,26/6/2024 18:30,54.814,66.4276
41,26/6/2024 18:31,54.866,66.4338
40,26/6/2024 18:31,54.918,66.44
40,26/6/2024 18:31,54.971,66.4464
40,26/6/2024 18:31,55.024,66.4528
40,26/6/2024 18:32,55.077,66.4592
40,26/6/2024 18:32,55.13,66.4656
40,26/6/2024 18:32,55.183,66.472
40,26/6/2024 18:33,55.236,66.4784
40,26/6/2024 18:33,55.289,66.4848
40,26/6/2024 18:33,55.342,66.491
40,26/6/2024 18:33,55.395,66.4972
40,26/6/2024 18:33,55.448,66.5034
40,26/6/2024 18:34,55.501,66.5096
40,26/6/2024 18:34,55.554,66.5158
40,26/6/2024 18:34,55.607,66.522
40,26/6/2024 18:34,55.66,66.5282
40,26/6/2024 18:35,55.713,66.5344
40,26/6/2024 18:35,55.766,66.5406
40,26/6/2024 18:35,55.819,66.5468
40,26/6/2024 18:36,55.872,66.553
40,26/6/2024 18:36,55.925,66.559
40,26/6/2024 18:36,55.978,66.565
40,26/6/2024 18:36,56.031,66.571
40,26/6/2024 18:37,56.084,66.577
40,26/6/2024 18:37,56.136,66.583
40,26/6/2024 18:37,56.188,66.589
40,26/6/2024 18:38,56.24,66.595
40,26/6/2024 18:38,56.292,66.601
40,26/6/2024 18:38,56.344,66.607
40,26/6/2024 18:38,56.396,66.613
40,26/6/2024 18:39,56.448,66.619
40,26/6/2024 18:39,56.5,66.625
40,26/6/2024 18:39,56.552,66.631
40,26/6/2024 18:39,56.604,66.637
40,26/6/2024 18:39,56.656,66.643
40,26/6/2024 18:40,56.708,66.649
40,26/6/2024 18:40,56.76,66.6548
40,26/6/2024 18:40,56.812,66.6606
40,26/6/2024 18:41,56.864,66.6664
40,26/6/2024 18:41,56.916,66.6722
40,26/6/2024 18:41,56.968,66.678
40,26/6/2024 18:41,57.02,66.6838
40,26/6/2024 18:42,57.072,66.6896
40,26/6/2024 18:42,57.124,66.6954
40,26/6/2024 18:42,57.176,66.7012
40,26/6/2024 18:42,57.228,66.707
40,26/6/2024 18:43,57.28,66.7128
40,26/6/2024 18:43,57.332,66.7186
40,26/6/2024 18:43,57.384,66.7242
40,26/6/2024 18:44,57.436,66.7298
40,26/6/2024 18:44,57.488,66.7354
40,26/6/2024 18:44,57.54,66.741
40,26/6/2024 18:44,57.592,66.7466
40,26/6/2024 18:44,57.644,66.7522
40,26/6/2024 18:45,57.695,66.7578
40,26/6/2024 18:45,57.746,66.7634
40,26/6/2024 18:45,57.797,66.769
40,26/6/2024 18:45,57.848,66.7746
40,26/6/2024 18:46,57.899,66.7802
40,26/6/2024 18:46,57.95,66.7858
40,26/6/2024 18:46,58.001,66.7914
40,26/6/2024 18:47,58.052,66.797
40,26/6/2024 18:47,58.103,66.8026
40,26/6/2024 18:47,58.154,66.8082
40,26/6/2024 18:47,58.205,66.8138
40,26/6/2024 18:47,58.256,66.8194
39,26/6/2024 18:48,58.306,66.825
39,26/6/2024 18:48,58.357,66.8308
39,26/6/2024 18:49,58.408,66.8366
39,26/6/2024 18:49,58.459,66.8424
39,26/6/2024 18:49,58.51,66.8482
39,26/6/2024 18:50,58.561,66.854
39,26/6/2024 18:50,58.612,66.8596
39,26/6/2024 18:50,58.663,66.8652
39,26/6/2024 18:50,58.714,66.8708
39,26/6/2024 18:51,58.765,66.8764
39,26/6/2024 18:51,58.816,66.882
39,26/6/2024 18:52,58.867,66.8876
39,26/6/2024 18:52,58.918,66.8932
39,26/6/2024 18:52,58.969,66.8988
39,26/6/2024 18:52,59.02,66.9044
39,26/6/2024 18:53,59.071,66.9098
39,26/6/2024 18:53,59.122,66.9152
39,26/6/2024 18:53,59.173,66.9206
39,26/6/2024 18:53,59.223,66.926
39,26/6/2024 18:53,59.273,66.9312
39,26/6/2024 18:54,59.323,66.9364
39,26/6/2024 18:54,59.373,66.9416
39,26/6/2024 18:54,59.423,66.9468
39,26/6/2024 18:55,59.473,66.952
39,26/6/2024 18:55,59.523,66.957
39,26/6/2024 18:55,59.573,66.962
39,26/6/2024 18:55,59.623,66.967
39,26/6/2024 18:56,59.673,66.972
39,26/6/2024 18:56,59.723,66.977
39,26/6/2024 18:56,59.773,66.982
39,26/6/2024 18:56,59.823,66.987
39,26/6/2024 18:57,59.873,66.992
39,26/6/2024 18:57,59.923,66.997
39,26/6/2024 18:57,59.973,67.002
39,26/6/2024 18:58,60.023,67.007
39,26/6/2024 18:58,60.073,67.012
39,26/6/2024 18:58,60.123,67.017
39,26/6/2024 18:58,60.173,67.022
39,26/6/2024 18:58,60.223,67.0268
39,26/6/2024 18:59,60.273,67.0314
39,26/6/2024 18:59,60.323,67.036
39,26/6/2024 18:59,60.373,67.0406
39,26/6/2024 19:00,60.423,67.0452
39,26/6/2024 19:00,60.473,67.0498
39,26/6/2024 19:00,60.522,67.054
39,26/6/2024 19:01,60.571,67.0582
39,26/6/2024 19:01,60.62,67.0624
39,26/6/2024 19:01,60.669,67.0666
39,26/6/2024 19:01,60.718,67.0708
39,26/6/2024 19:01,60.767,67.075
39,26/6/2024 19:02,60.816,67.0792
39,26/6/2024 19:02,60.865,67.0834
38,26/6/2024 19:02,60.914,67.0876
38,26/6/2024 19:03,60.964,67.092
38,26/6/2024 19:03,61.014,67.0964
38,26/6/2024 19:03,61.064,67.1006
38,26/6/2024 19:03,61.114,67.1048
38,26/6/2024 19:04,61.164,67.109
38,26/6/2024 19:04,61.214,67.1132
38,26/6/2024 19:04,61.264,67.1174
38,26/6/2024 19:04,61.314,67.1216
38,26/6/2024 19:04,61.364,67.1258
38,26/6/2024 19:05,61.414,67.13
38,26/6/2024 19:05,61.464,67.1342
38,26/6/2024 19:05,61.514,67.1382
38,26/6/2024 19:06,61.564,67.1422
38,26/6/2024 19:06,61.614,67.1462
38,26/6/2024 19:06,61.663,67.1502
38,26/6/2024 19:06,61.712,67.1542
38,26/6/2024 19:06,61.761,67.1582
38,26/6/2024 19:07,61.81,67.1622
38,26/6/2024 19:07,61.859,67.1662
38,26/6/2024 19:07,61.908,67.1702
38,26/6/2024 19:07,61.957,67.1744
38,26/6/2024 19:08,62.006,67.1784
38,26/6/2024 19:08,62.054,67.1824
38,26/6/2024 19:08,62.102,67.1864
38,26/6/2024 19:09,62.15,67.1904
38,26/6/2024 19:09,62.198,67.1944
38,26/6/2024 19:09,62.246,67.1984
38,26/6/2024 19:09,62.294,67.2024
38,26/6/2024 19:09,62.342,67.2064
38,26/6/2024 19:10,62.39,67.2104
38,26/6/2024 19:10,62.438,67.2144
38,26/6/2024 19:10,62.486,67.2184
38,26/6/2024 19:10,62.534,67.2224
38,26/6/2024 19:11,62.582,67.2264
38,26/6/2024 19:11,62.63,67.2304
38,26/6/2024 19:11,62.678,67.2344
38,26/6/2024 19:12,62.726,67.2384
38,26/6/2024 19:12,62.774,67.2424
38,26/6/2024 19:12,62.822,67.2464
38,26/6/2024 19:12,62.87,67.2504
38,26/6/2024 19:12,62.918,67.2544
38,26/6/2024 19:13,62.966,67.2582
38,26/6/2024 19:13,63.014,67.262
38,26/6/2024 19:13,63.062,67.2658
38,26/6/2024 19:14,63.11,67.2696
38,26/6/2024 19:14,63.158,67.2734
38,26/6/2024 19:14,63.206,67.2772
38,26/6/2024 19:14,63.254,67.281
38,26/6/2024 19:15,63.302,67.2848
38,26/6/2024 19:15,63.35,67.2886
38,26/6/2024 19:15,63.398,67.2924
38,26/6/2024 19:15,63.446,67.2962
38,26/6/2024 19:15,63.494,67.3
38,26/6/2024 19:16,63.542,67.3036
38,26/6/2024 19:18,63.59,67.3072
38,26/6/2024 19:18,63.638,67.3108
38,26/6/2024 19:19,63.686,67.3144
38,26/6/2024 19:19,63.734,67.3182
38,26/6/2024 19:19,63.782,67.3218
38,26/6/2024 19:20,63.83,67.3252
38,26/6/2024 19:20,63.878,67.3286
38,26/6/2024 19:20,63.926,67.332
38,26/6/2024 19:20,63.974,67.3354
38,26/6/2024 19:20,64.022,67.3388
38,26/6/2024 19:21,64.07,67.3422
38,26/6/2024 19:21,64.118,67.3456
38,26/6/2024 19:21,64.166,67.349
38,26/6/2024 19:22,64.214,67.3524
38,26/6/2024 19:22,64.262,67.3558
38,26/6/2024 19:22,64.31,67.3592
38,26/6/2024 19:22,64.358,67.3626
38,26/6/2024 19:23,64.406,67.3658
38,26/6/2024 19:23,64.454,67.369
38,26/6/2024 19:23,64.502,67.3722
38,26/6/2024 19:23,64.55,67.3754
38,26/6/2024 19:23,64.597,67.3786
38,26/6/2024 19:24,64.644,67.3818
37,26/6/2024 19:24,64.691,67.385
37,26/6/2024 19:24,64.739,67.3884
37,26/6/2024 19:25,64.787,67.3918
37,26/6/2024 19:25,64.835,67.3952
37,26/6/2024 19:25,64.883,67.3986
37,26/6/2024 19:25,64.931,67.402
37,26/6/2024 19:26,64.979,67.4054
37,26/6/2024 19:26,65.027,67.4088
37,26/6/2024 19:26,65.075,67.4122
37,26/6/2024 19:26,65.123,67.4156
37,26/6/2024 19:26,65.171,67.419
37,26/6/2024 19:27,65.218,67.4222
37,26/6/2024 19:27,65.266,67.4254
37,26/6/2024 19:28,65.313,67.4286
37,26/6/2024 19:28,65.36,67.4318
37,26/6/2024 19:28,65.407,67.435
37,26/6/2024 19:29,65.454,67.4382
37,26/6/2024 19:29,65.501,67.4414
37,26/6/2024 19:29,65.548,67.4446
37,26/6/2024 19:29,65.595,67.4478
37,26/6/2024 19:30,65.642,67.451
37,26/6/2024 19:30,65.689,67.4542
37,26/6/2024 19:30,65.736,67.4572
37,26/6/2024 19:31,65.783,67.4602
37,26/6/2024 19:31,65.83,67.4632
37,26/6/2024 19:31,65.876,67.4662
37,26/6/2024 19:31,65.922,67.4692
37,26/6/2024 19:31,65.968,67.4722
37,26/6/2024 19:32,66.014,67.4752
37,26/6/2024 19:32,66.06,67.4782
37,26/6/2024 19:32,66.106,67.4812
37,26/6/2024 19:32,66.152,67.4842
37,26/6/2024 19:33,66.198,67.4872
37,26/6/2024 19:33,66.244,67.4902
37,26/6/2024 19:33,66.29,67.4932
37,26/6/2024 19:34,66.336,67.4962
37,26/6/2024 19:34,66.381,67.4992
37,26/6/2024 19:34,66.426,67.5022
37,26/6/2024 19:34,66.47,67.5052
36,26/6/2024 19:34,66.514,67.5082
36,26/6/2024 19:35,66.559,67.5114
36,26/6/2024 19:35,66.604,67.5146
36,26/6/2024 19:35,66.649,67.5178
36,26/6/2024 19:36,66.694,67.521
36,26/6/2024 19:36,66.739,67.5242
36,26/6/2024 19:36,66.784,67.5274
36,26/6/2024 19:36,66.829,67.5304
36,26/6/2024 19:37,66.874,67.5334
36,26/6/2024 19:37,66.918,67.5364
36,26/6/2024 19:37,66.962,67.5394
36,26/6/2024 19:37,67.006,67.5424
36,26/6/2024 19:37,67.05,67.5454
36,26/6/2024 19:38,67.094,67.5484
36,26/6/2024 19:38,67.138,67.5514
36,26/6/2024 19:38,67.182,67.5544
36,26/6/2024 19:39,67.226,67.5574
36,26/6/2024 19:39,67.269,67.5604
36,26/6/2024 19:39,67.312,67.5634
36,26/6/2024 19:39,67.355,67.5664
36,26/6/2024 19:40,67.398,67.5694
36,26/6/2024 19:40,67.441,67.5724
36,26/6/2024 19:40,67.484,67.5754
36,26/6/2024 19:40,67.527,67.5784
36,26/6/2024 19:40,67.57,67.5814
36,26/6/2024 19:41,67.612,67.5844
36,26/6/2024 19:41,67.654,67.5872
36,26/6/2024 19:41,67.696,67.59
36,26/6/2024 19:42,67.738,67.5928
36,26/6/2024 19:42,67.78,67.5956
36,26/6/2024 19:42,67.822,67.5984
36,26/6/2024 19:42,67.864,67.6012
36,26/6/2024 19:42,67.906,67.604
36,26/6/2024 19:43,67.948,67.6068
36,26/6/2024 19:43,67.99,67.6096
36,26/6/2024 19:43,68.032,67.6124
36,26/6/2024 19:43,68.074,67.6152
36,26/6/2024 19:44,68.116,67.618
36,26/6/2024 19:44,68.157,67.6208
36,26/6/2024 19:44,68.198,67.6236
36,26/6/2024 19:45,68.239,67.6262
36,26/6/2024 19:45,68.28,67.6288
36,26/6/2024 19:45,68.321,67.6314
36,26/6/2024 19:45,68.362,67.634
36,26/6/2024 19:45,68.403,67.6366
36,26/6/2024 19:46,68.444,67.6392
36,26/6/2024 19:46,68.485,67.6418
36,26/6/2024 19:46,68.526,67.6444
36,26/6/2024 19:47,68.567,67.6468
36,26/6/2024 19:47,68.608,67.6492
36,26/6/2024 19:48,68.649,67.6516
36,26/6/2024 19:48,68.69,67.654
36,26/6/2024 19:48,68.731,67.6564
36,26/6/2024 19:48,68.772,67.6588
36,26/6/2024 19:49,68.813,67.6612
36,26/6/2024 19:49,68.854,67.6636
36,26/6/2024 19:49,68.895,67.6658
36,26/6/2024 19:50,68.936,67.668
36,26/6/2024 19:50,68.977,67.6702
36,26/6/2024 19:50,69.018,67.6724
36,26/6/2024 19:50,69.059,67.6746
36,26/6/2024 19:51,69.1,67.6768
36,26/6/2024 19:51,69.141,67.679
36,26/6/2024 19:51,69.182,67.6812
36,26/6/2024 19:51,69.223,67.6896
36,26/6/2024 19:51,69.264,67.698
36,26/6/2024 19:52,69.305,67.7064
36,26/6/2024 19:52,69.346,67.7148
36,26/6/2024 19:52,69.387,67.7232
36,26/6/2024 19:53,69.427,67.7316
36,26/6/2024 19:53,69.467,67.74
36,26/6/2024 19:53,69.507,67.7484
36,26/6/2024 20:03,69.547,67.7566
36,26/6/2024 20:04,69.587,67.7648
36,26/6/2024 20:04,69.627,67.7728
36,26/6/2024 20:04,69.667,67.781
36,26/6/2024 20:04,69.707,67.7892
36,26/6/2024 20:04,69.747,67.797
36,26/6/2024 20:05,69.787,67.8048
36,26/6/2024 20:05,69.827,67.8126
35,26/6/2024 20:05,69.866,67.8204
35,26/6/2024 20:06,69.906,67.8282
35,26/6/2024 20:06,69.946,67.836
35,26/6/2024 20:06,69.986,67.8438
35,26/6/2024 20:06,70.026,67.8516
35,26/6/2024 20:07,70.065,67.8594
35,26/6/2024 20:07,70.104,67.8672
35,26/6/2024 20:07,70.143,67.875
35,26/6/2024 20:07,70.182,67.8828
35,26/6/2024 20:07,70.221,67.8906
35,26/6/2024 20:08,70.26,67.8982
35,26/6/2024 20:08,70.299,67.9058
35,26/6/2024 20:08,70.338,67.9134
35,26/6/2024 20:09,70.377,67.921
35,26/6/2024 20:09,70.416,67.9286
35,26/6/2024 20:09,70.455,67.9362
35,26/6/2024 20:09,70.494,67.9438
35,26/6/2024 20:10,70.533,67.9514
35,26/6/2024 20:10,70.572,67.959
35,26/6/2024 20:10,70.611,67.9666
35,26/6/2024 20:10,70.649,67.9742
35,26/6/2024 20:10,70.687,67.9818
35,26/6/2024 20:11,70.725,67.9892
35,26/6/2024 20:11,70.763,67.9966
35,26/6/2024 20:11,70.801,68.004
35,26/6/2024 20:12,70.839,68.0114
35,26/6/2024 20:12,70.877,68.0188
34,26/6/2024 20:12,70.915,68.0262
34,26/6/2024 20:12,70.954,68.0338
34,26/6/2024 20:12,70.993,68.0414
34,26/6/2024 20:13,71.031,68.049
34,26/6/2024 20:13,71.069,68.0566
34,26/6/2024 20:13,71.107,68.0642
34,26/6/2024 20:14,71.145,68.0718
34,26/6/2024 20:14,71.183,68.0794
34,26/6/2024 20:14,71.221,68.087
34,26/6/2024 20:15,71.259,68.0946
34,26/6/2024 20:15,71.297,68.1022
34,26/6/2024 20:15,71.335,68.1098
34,26/6/2024 20:15,71.373,68.1174
34,26/6/2024 20:16,71.411,68.1248
34,26/6/2024 20:16,71.449,68.1322
34,26/6/2024 20:16,71.487,68.1398
34,26/6/2024 20:17,71.525,68.1474
34,26/6/2024 20:17,71.563,68.155
34,26/6/2024 20:17,71.601,68.1626
34,26/6/2024 20:18,71.639,68.17
34,26/6/2024 20:18,71.677,68.1774
34,26/6/2024 20:18,71.715,68.1848
34,26/6/2024 20:18,71.753,68.1922
34,26/6/2024 20:18,71.79,68.1996
34,26/6/2024 20:19,71.827,68.207
34,26/6/2024 20:19,71.864,68.2144
34,26/6/2024 20:19,71.901,68.2218
34,26/6/2024 20:20,71.938,68.229
34,26/6/2024 20:20,71.972,68.2362
34,26/6/2024 20:20,72.006,68.2434
34,26/6/2024 20:20,72.04,68.2506
34,26/6/2024 20:21,72.074,68.2578
34,26/6/2024 20:21,72.106,68.265
34,26/6/2024 20:21,72.138,68.2722
34,26/6/2024 20:21,72.17,68.2794
34,26/6/2024 20:21,72.202,68.2866
34,26/6/2024 20:22,72.234,68.2938
34,26/6/2024 20:22,72.266,68.301
34,26/6/2024 20:22,72.298,68.3082
34,26/6/2024 20:23,72.33,68.3154
34,26/6/2024 20:23,72.362,68.3226
34,26/6/2024 20:23,72.394,68.3298
34,26/6/2024 20:23,72.425,68.337
34,26/6/2024 20:24,72.456,68.3442
34,26/6/2024 20:24,72.487,68.3514
34,26/6/2024 20:24,72.518,68.3586
34,26/6/2024 20:24,72.549,68.3658
34,26/6/2024 20:25,72.58,68.373
34,26/6/2024 20:25,72.611,68.38
34,26/6/2024 20:25,72.642,68.387
34,26/6/2024 20:26,72.672,68.394
34,26/6/2024 20:26,72.702,68.401
34,26/6/2024 20:26,72.732,68.408
34,26/6/2024 20:26,72.762,68.415
34,26/6/2024 20:26,72.792,68.422
34,26/6/2024 20:27,72.822,68.429
34,26/6/2024 20:27,72.852,68.4358
34,26/6/2024 20:27,72.882,68.4426
34,26/6/2024 20:28,72.912,68.4494
34,26/6/2024 20:28,72.942,68.4562
34,26/6/2024 20:28,72.972,68.463
34,26/6/2024 20:28,73.002,68.4698
34,26/6/2024 20:29,73.032,68.4766
34,26/6/2024 20:29,73.062,68.4834
34,26/6/2024 20:29,73.092,68.4902
34,26/6/2024 20:29,73.122,68.497
34,26/6/2024 20:29,73.152,68.5038
34,26/6/2024 20:30,73.182,68.5106
34,26/6/2024 20:30,73.211,68.5174
34,26/6/2024 20:30,73.24,68.5242
34,26/6/2024 20:31,73.269,68.531
34,26/6/2024 20:31,73.298,68.5378
34,26/6/2024 20:31,73.326,68.5444
34,26/6/2024 20:32,73.354,68.551
34,26/6/2024 20:32,73.382,68.5576
34,26/6/2024 20:33,73.41,68.5642
33,26/6/2024 20:34,73.437,68.5708
33,26/6/2024 20:34,73.464,68.5776
33,26/6/2024 20:34,73.491,68.5844
33,26/6/2024 20:34,73.518,68.5912
33,26/6/2024 20:34,73.545,68.598
33,26/6/2024 20:35,73.571,68.6046
33,26/6/2024 20:35,73.597,68.6112
33,26/6/2024 20:35,73.623,68.6178
33,26/6/2024 20:35,73.649,68.6244
33,26/6/2024 20:36,73.675,68.631
33,26/6/2024 20:36,73.7,68.6376
33,26/6/2024 20:36,73.725,68.6442
33,26/6/2024 20:37,73.75,68.6508
33,26/6/2024 20:37,73.775,68.6574
33,26/6/2024 20:37,73.799,68.664
33,26/6/2024 20:37,73.823,68.6706
33,26/6/2024 20:37,73.847,68.6772
33,26/6/2024 20:38,73.871,68.6838
33,26/6/2024 20:38,73.895,68.6904
33,26/6/2024 20:38,73.919,68.697
33,26/6/2024 20:39,73.943,68.7034
33,26/6/2024 20:39,73.967,68.71
33,26/6/2024 20:39,73.991,68.7166
33,26/6/2024 20:39,74.015,68.723
33,26/6/2024 20:40,74.039,68.7294
33,26/6/2024 20:40,74.062,68.7358
33,26/6/2024 20:40,74.085,68.7422
33,26/6/2024 20:40,74.108,68.7486
33,26/6/2024 20:40,74.131,68.755
33,26/6/2024 20:41,74.154,68.7614
33,26/6/2024 20:41,74.177,68.7678
33,26/6/2024 20:41,74.2,68.774
33,26/6/2024 20:42,74.223,68.7802
33,26/6/2024 20:42,74.275,68.7864
33,26/6/2024 20:42,74.327,68.7926
33,26/6/2024 20:42,74.379,68.7988
33,26/6/2024 20:43,74.431,68.805
33,26/6/2024 20:43,74.483,68.8112
33,26/6/2024 20:43,74.535,68.8174
33,26/6/2024 20:43,74.587,68.8236
33,26/6/2024 20:43,74.639,68.8298
33,26/6/2024 20:44,74.691,68.836
33,26/6/2024 20:44,74.743,68.8422
33,26/6/2024 20:44,74.795,68.8484
33,26/6/2024 20:45,74.847,68.8546
33,26/6/2024 20:45,74.899,68.8608
33,26/6/2024 20:45,74.951,68.8668
33,26/6/2024 20:45,75.003,68.873
33,26/6/2024 20:45,75.054,68.879
33,26/6/2024 20:46,75.105,68.885
33,26/6/2024 20:46,75.156,68.891
33,26/6/2024 20:46,75.207,68.897
33,26/6/2024 20:46,75.258,68.903
33,26/6/2024 20:47,75.309,68.909
33,26/6/2024 20:47,75.36,68.915
33,26/6/2024 20:47,75.411,68.921
33,26/6/2024 20:48,75.462,68.927
33,26/6/2024 20:48,75.513,68.933
33,26/6/2024 20:48,75.564,68.939
33,26/6/2024 20:48,75.615,68.945
33,26/6/2024 20:48,75.666,68.951
32,26/6/2024 20:49,75.717,68.957
32,26/6/2024 20:49,75.769,68.9632
32,26/6/2024 20:49,75.821,68.9692
32,26/6/2024 20:50,75.873,68.9752
32,26/6/2024 20:50,75.924,68.9812
32,26/6/2024 20:50,75.973,68.9872
32,26/6/2024 20:50,76.022,68.9932
32,26/6/2024 20:51,76.071,68.9992
32,26/6/2024 20:51,76.12,69.0052
32,26/6/2024 20:51,76.169,69.0112
32,26/6/2024 20:51,76.218,69.0172
32,26/6/2024 20:51,76.267,69.0232
32,26/6/2024 20:52,76.316,69.0292
32,26/6/2024 20:52,76.364,69.0352
32,26/6/2024 20:52,76.412,69.0412
32,26/6/2024 20:53,76.46,69.0472
32,26/6/2024 20:53,76.508,69.0532
32,26/6/2024 20:53,76.556,69.0592
32,26/6/2024 20:53,76.604,69.0652
32,26/6/2024 20:54,76.652,69.0712
32,26/6/2024 20:54,76.7,69.0772
32,26/6/2024 20:54,76.748,69.0832
32,26/6/2024 20:54,76.796,69.0892
32,26/6/2024 20:54,76.844,69.095
32,26/6/2024 20:55,76.892,69.1008
32,26/6/2024 20:55,76.94,69.1066
32,26/6/2024 20:55,76.987,69.1124
32,26/6/2024 20:56,77.034,69.1182
32,26/6/2024 20:56,77.081,69.124
32,26/6/2024 20:56,77.128,69.1298
32,26/6/2024 20:56,77.175,69.1356
32,26/6/2024 20:57,77.222,69.1414
32,26/6/2024 20:57,77.269,69.147
32,26/6/2024 20:57,77.316,69.1526
32,26/6/2024 20:57,77.363,69.1582
32,26/6/2024 20:57,77.41,69.1638
32,26/6/2024 20:58,77.457,69.1694
32,26/6/2024 20:58,77.504,69.175
32,26/6/2024 20:58,77.551,69.1806
32,26/6/2024 20:59,77.598,69.1862
32,26/6/2024 20:59,77.645,69.1918
32,26/6/2024 20:59,77.691,69.1974
32,26/6/2024 20:59,77.737,69.203
32,26/6/2024 20:59,77.783,69.2086
32,26/6/2024 21:00,77.829,69.2142
32,26/6/2024 21:00,77.875,69.2198
32,26/6/2024 21:00,77.921,69.2254
32,26/6/2024 21:01,77.967,69.231
32,26/6/2024 21:01,78.013,69.2366
32,26/6/2024 21:01,78.059,69.2422
32,26/6/2024 21:01,78.105,69.2478
32,26/6/2024 21:02,78.151,69.2534
32,26/6/2024 21:02,78.197,69.259
32,26/6/2024 21:02,78.243,69.2644
32,26/6/2024 21:02,78.288,69.2698
32,26/6/2024 21:02,78.333,69.2752
32,26/6/2024 21:03,78.378,69.2806
32,26/6/2024 21:03,78.423,69.286
32,26/6/2024 21:03,78.468,69.2914
32,26/6/2024 21:05,78.513,69.2968
32,26/6/2024 21:05,78.557,69.3022
32,26/6/2024 21:06,78.602,69.3076
32,26/6/2024 21:06,78.646,69.313
32,26/6/2024 21:06,78.69,69.3182
32,26/6/2024 21:07,78.734,69.3234
32,26/6/2024 21:07,78.778,69.3286
32,26/6/2024 21:12,78.822,69.3338
32,26/6/2024 21:12,78.864,69.339
32,26/6/2024 21:12,78.906,69.3442
32,26/6/2024 21:13,78.948,69.3494
32,26/6/2024 21:13,78.99,69.3546
33,26/6/2024 21:13,79.032,69.3598
